restaurant_name,menu_name,cloudinary_url
H CAFE & TEA (H CAFE & TEA),Iced Latte ลาเต้เย็น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857906/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Iced%20Latte%20%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99.png
H CAFE & TEA (H CAFE & TEA),IcedMocha มอคค่าเย็น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857908/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/IcedMocha%20%E0%B8%A1%E0%B8%AD%E0%B8%84%E0%B8%84%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99.png
H CAFE & TEA (H CAFE & TEA),Lemon Curd Donut,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857909/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Lemon%20Curd%20Donut.png
H CAFE & TEA (H CAFE & TEA),Lemon Tea ชามะนาว,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857910/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Lemon%20Tea%20%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%A7.png
H CAFE & TEA (H CAFE & TEA),Mango Smoothie สมูทตี้ ส้มมะม่วง,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857910/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Mango%20Smoothie%20%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97%E0%B8%95%E0%B8%B5%E0%B9%89%20%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%A1%E0%B8%B0%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87.png
H CAFE & TEA (H CAFE & TEA),Matcha Custard Cream Brulee Donut,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857912/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Matcha%20Custard%20Cream%20Brulee%20Donut.png
H CAFE & TEA (H CAFE & TEA),Matcha Latte,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857913/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Matcha%20Latte.png
H CAFE & TEA (H CAFE & TEA),Matcha Pudding พุดดิ้งมัทฉะ,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857914/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Matcha%20Pudding%20%E0%B8%9E%E0%B8%B8%E0%B8%94%E0%B8%94%E0%B8%B4%E0%B9%89%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0.png
H CAFE & TEA (H CAFE & TEA),Smoothie Blueberry Banana,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857915/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Smoothie%20Blueberry%20Banana.png
H CAFE & TEA (H CAFE & TEA),Smoothie Mixed Berry Yogurt,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857916/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Smoothie%20Mixed%20Berry%20Yogurt.png
H CAFE & TEA (H CAFE & TEA),Taiwan Milk Tea With Brown Sugar Pearls,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857917/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Taiwan%20Milk%20Tea%20With%20Brown%20Sugar%20Pearls.png
H CAFE & TEA (H CAFE & TEA),Thai Tea ชาไทย,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857918/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Thai%20Tea%20%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B8%A2.png
